Item Name,Count,Last Updated,Worlds
Archeo Kingdom Poleyns of Casting,2,2025-04-07 11:42 AM,"Sargatanas, Behemoth"
Archeo Kingdom Ring of Casting,2,2025-04-07 11:33 AM,"Behemoth, Ultros"
Ash Tuna,2,2025-04-07 11:39 AM,"Brynhildr, Malboro"
Astral Silk,2,2025-04-07 11:41 AM,"Hyperion, Exodus"
Aurum Regis Nugget,2,2025-04-07 11:44 AM,"Jenova, Exodus"
Awaksbane Apoda,2,2025-04-07 11:38 AM,"Excalibur, Adamantoise"
Azure Glider,2,2025-04-07 11:44 AM,"Malboro, Exodus"
Baby Bun,2,2025-04-07 11:43 AM,"Behemoth, Cactuar"
Ballroom Etiquette - Decadent Decoration,2,2025-04-07 11:39 AM,"Faerie, Cactuar"
Ballroom Etiquette - Intelligent Impressions,2,2025-04-07 11:43 AM,"Mateus, Faerie"
Ballroom Etiquette - Pointed Misgivings,2,2025-04-07 11:41 AM,"Brynhildr, Faerie"
Ballroom Etiquette - Scrupulous Citations,2,2025-04-07 11:39 AM,"Faerie, Cactuar"
Ballroom Etiquette - The Winsome Wallflower,2,2025-04-07 11:39 AM,"Adamantoise, Faerie"
Ballroom Etiquette - Uncouth Congratulations,2,2025-04-07 11:39 AM,"Adamantoise, Faerie"
Basilisk Whetstone,2,2025-04-07 11:44 AM,"Excalibur, Jenova"
Battlecraft Demimateria II,2,2025-04-07 11:44 AM,"Zalera, Hyperion"
Battledance Materia VII,2,2025-04-07 11:40 AM,"Behemoth, Faerie"
Bear Fat,2,2025-04-07 11:39 AM,"Malboro, Mateus"
Better Crowned Pie,2,2025-04-07 11:38 AM,"Lamia, Leviathan"
Big Shell Whistle,2,2025-04-07 11:42 AM,"Brynhildr, Leviathan"
Bismuth Ingot,2,2025-04-07 11:41 AM,"Sargatanas, Adamantoise"
Black Paperflower Earring,2,2025-04-07 11:38 AM,"Adamantoise, Leviathan"
Blank Grade 2 Orchestrion Roll,2,2025-04-07 11:44 AM,"Mateus, Hyperion"
Blood Tomato,2,2025-04-07 11:34 AM,"Zalera, Excalibur"
Blue Blossom Parasol,2,2025-04-07 11:42 AM,"Mateus, Zalera"
Bluebird,2,2025-04-07 11:36 AM,"Faerie, Siren"
Boarskin Ringbands,2,2025-04-07 11:39 AM,"Excalibur, Leviathan"
Borax,2,2025-04-07 11:43 AM,"Mateus, Midgardsormr"
Branchbearer Fruit,2,2025-04-07 11:42 AM,"Leviathan, Hyperion"
Brashgold Plate,2,2025-04-07 11:42 AM,"Adamantoise, Cactuar"
Bright Linen Cloth,2,2025-04-07 11:41 AM,"Excalibur, Sargatanas"
Cactuar Pajama Bottoms,2,2025-04-07 11:42 AM,"Leviathan, Exodus"
Cactuar Pajama Eye Mask,2,2025-04-07 11:43 AM,"Malboro, Faerie"
Calamari Ripieni,2,2025-04-07 11:42 AM,"Brynhildr, Diabolos"
Calf Leather,2,2025-04-07 11:41 AM,"Balmung, Cactuar"
Calfskin Rider's Bottoms,2,2025-04-07 11:44 AM,"Goblin, Zalera"
Calfskin Rider's Cap,2,2025-04-07 11:44 AM,"Goblin, Sargatanas"
Calfskin Rider's Jacket,2,2025-04-07 11:44 AM,"Goblin, Zalera"
Calydontis Horn,2,2025-04-07 11:43 AM,"Midgardsormr, Leviathan"
Caprice Fleece,2,2025-04-07 11:34 AM,"Diabolos, Famfrit"
Capybara Pup,2,2025-04-07 11:42 AM,"Brynhildr, Faerie"
Carbuncle Desk,2,2025-04-07 11:39 AM,"Siren, Jenova"
Carrot Nibbles,2,2025-04-07 11:41 AM,"Faerie, Hyperion"
Castle Zvahl Orchestrion Roll,2,2025-04-07 11:41 AM,"Faerie, Famfrit"
Ceiba Lumber,2,2025-04-07 11:41 AM,"Excalibur, Cactuar"
Cherry Bomb,2,2025-04-07 11:36 AM,"Faerie, Siren"
Cherry Confetti,2,2025-04-07 11:44 AM,"Balmung, Coeurl"
Chimerical Felt,2,2025-04-07 11:37 AM,"Leviathan, Exodus"
Chloroschist Whetstone,2,2025-04-07 11:40 AM,"Balmung, Malboro"
Chondrite,2,2025-04-07 11:35 AM,"Malboro, Lamia"
Claro Walnut Log,2,2025-04-07 11:42 AM,"Famfrit, Exodus"
Classical Sagittarius's Caligae,2,2025-04-07 11:37 AM,"Diabolos, Exodus"
Clear Demimateria I,2,2025-04-07 11:45 AM,"Zalera, Leviathan"
Clear Demimateria II,2,2025-04-07 11:43 AM,"Malboro, Zalera"
Cloth-softening Powder,2,2025-04-07 11:42 AM,"Balmung, Cactuar"
Cobalt Ingot,2,2025-04-07 11:45 AM,"Goblin, Cactuar"
Coconut,2,2025-04-07 11:44 AM,"Goblin, Midgardsormr"
Coconut Milk,2,2025-04-07 11:39 AM,"Mateus, Midgardsormr"
Coerthan Tea Leaves,2,2025-04-07 11:39 AM,"Zalera, Sargatanas"
Coffer o' Kupos,2,2025-04-07 11:37 AM,"Behemoth, Adamantoise"
Copper Ore,2,2025-04-07 11:45 AM,"Goblin, Famfrit"
Copycat Bulb,2,2025-04-07 11:41 AM,"Zalera, Hyperion"
Craftsman's Command Materia IV,2,2025-04-07 11:41 AM,"Brynhildr, Behemoth"
Craftsman's Competence Materia I,2,2025-04-07 11:42 AM,"Jenova, Exodus"
Craftsman's Competence Materia IV,2,2025-04-07 11:40 AM,"Brynhildr, Leviathan"
Craftsman's Competence Materia VII,2,2025-04-07 11:43 AM,"Balmung, Hyperion"
Craftsman's Cunning Materia II,2,2025-04-07 11:43 AM,"Brynhildr, Adamantoise"
Craftsman's Cunning Materia III,2,2025-04-07 11:44 AM,"Ultros, Famfrit"
Craftsman's Cunning Materia VIII,2,2025-04-07 11:42 AM,"Ultros, Famfrit"
Crescent Moon Cone,2,2025-04-07 11:38 AM,"Siren, Famfrit"
Crescent Spring Water,2,2025-04-07 11:42 AM,"Ultros, Exodus"
Crystal Glass,2,2025-04-07 11:44 AM,"Mateus, Hyperion"
Cyclops Onion,2,2025-04-07 11:38 AM,"Coeurl, Zalera"
Dais of Darkness,2,2025-04-07 11:41 AM,"Balmung, Leviathan"
Dark Hemp,2,2025-04-07 11:41 AM,"Goblin, Mateus"
Dark Mahogany Log,2,2025-04-07 11:41 AM,"Sargatanas, Famfrit"
Defthand's Dissolvent,2,2025-04-07 11:43 AM,"Adamantoise, Cactuar"
Deluxe Manor Fireplace,2,2025-04-07 11:42 AM,"Coeurl, Sargatanas"
Dew Thread,2,2025-04-07 11:44 AM,"Zalera, Ultros"
Dhalmel Hide,2,2025-04-07 11:42 AM,"Malboro, Mateus"
Diadochos Boots of Casting,2,2025-04-07 11:38 AM,"Excalibur, Sargatanas"
Diadochos Codex,2,2025-04-07 11:39 AM,"Gilgamesh, Jenova"
Diadochos Poleyns of Maiming,2,2025-04-07 11:44 AM,"Balmung, Zalera"
Diadochos Smallsword,2,2025-04-07 11:42 AM,"Goblin, Leviathan"
Diadochos Wristband of Casting,2,2025-04-07 11:40 AM,"Faerie, Siren"
Diamond Plating,2,2025-04-07 11:45 AM,"Balmung, Coeurl"
Diaspore Bracelet of Aiming,2,2025-04-07 11:45 AM,"Lamia, Jenova"
Durium Nugget,2,2025-04-07 11:43 AM,"Brynhildr, Balmung"
Eastern Indoor Pond,2,2025-04-07 11:44 AM,"Gilgamesh, Famfrit"
Eggeater Horn,2,2025-04-07 11:41 AM,"Malboro, Leviathan"
Eikon Leather Boots of Healing,2,2025-04-07 11:40 AM,"Goblin, Faerie"
Elder Nutmeg Seeds,2,2025-04-07 11:40 AM,"Diabolos, Faerie"
Eldthurs Horn,2,2025-04-07 11:41 AM,"Brynhildr, Leviathan"
Elm Lumber,2,2025-04-07 11:40 AM,"Coeurl, Exodus"
Emerald,2,2025-04-07 11:42 AM,"Balmung, Leviathan"
Enchanted Elm Lumber,2,2025-04-07 11:37 AM,"Cactuar, Famfrit"
Everseeker's Alembic,2,2025-04-07 11:43 AM,"Brynhildr, Jenova"
Everseeker's Bomb Frypan,2,2025-04-07 11:43 AM,"Brynhildr, Excalibur"
Everseeker's Coat of Gathering,2,2025-04-07 11:43 AM,"Brynhildr, Siren"
Everseeker's Creasing Knife,2,2025-04-07 11:42 AM,"Brynhildr, Excalibur"
Everseeker's Culinary Knife,2,2025-04-07 11:42 AM,"Siren, Jenova"
Everseeker's Gloves of Gathering,2,2025-04-07 11:43 AM,"Brynhildr, Siren"
Everseeker's Kecks of Gathering,2,2025-04-07 11:44 AM,"Brynhildr, Siren"
Everseeker's Needle,2,2025-04-07 11:42 AM,"Brynhildr, Hyperion"
Everseeker's Shoes of Gathering,2,2025-04-07 11:44 AM,"Brynhildr, Siren"
Exarchic Earrings of Aiming,2,2025-04-07 11:44 AM,"Zalera, Faerie"
Exciting Leather,2,2025-04-07 11:40 AM,"Lamia, Hyperion"
Eye of Earth,2,2025-04-07 11:43 AM,"Sargatanas, Cactuar"
Factory Railing,2,2025-04-07 11:38 AM,"Hyperion, Famfrit"
Faded Copy of Another Round,2,2025-04-07 11:43 AM,"Goblin, Mateus"
Faded Copy of Roses of May (Dawntrail),2,2025-04-07 11:38 AM,"Goblin, Zalera"
Filtered Water,2,2025-04-07 11:44 AM,"Hyperion, Famfrit"
Flagstone Steps,2,2025-04-07 11:42 AM,"Balmung, Zalera"
Fleece,2,2025-04-07 11:44 AM,"Hyperion, Jenova"
Flooring Mat,2,2025-04-07 11:36 AM,"Coeurl, Goblin"
Frontier Cloth,2,2025-04-07 11:37 AM,"Cactuar, Famfrit"
Gabriel Mark III Identification Key,2,2025-04-07 11:40 AM,"Faerie, Leviathan"
Gabriel α Identification Key,2,2025-04-07 11:44 AM,"Faerie, Leviathan"
Garlean Cheese,2,2025-04-07 11:38 AM,"Lamia, Gilgamesh"
Gateau au Chocolat,2,2025-04-07 11:43 AM,"Hyperion, Ultros"
Gatherer's Grasp Materia IV,2,2025-04-07 11:45 AM,"Diabolos, Lamia"
Gatherer's Grasp Materia VI,2,2025-04-07 11:41 AM,"Faerie, Cactuar"
Gatherer's Guerdon Materia X,2,2025-04-07 11:42 AM,"Behemoth, Famfrit"
Gatherer's Guerdon Materia XI,2,2025-04-07 11:38 AM,"Excalibur, Gilgamesh"
Gatherer's Guile Materia VII,2,2025-04-07 11:37 AM,"Lamia, Behemoth"
Gatherer's Guile Materia VIII,2,2025-04-07 11:41 AM,"Gilgamesh, Faerie"
General-purpose Dark Purple Dye,2,2025-04-07 11:43 AM,"Balmung, Ultros"
General-purpose Metallic Green Dye,2,2025-04-07 11:43 AM,"Coeurl, Hyperion"
Giant Leaf Parasol,2,2025-04-07 11:42 AM,"Malboro, Leviathan"
Ginseng Ring,2,2025-04-07 11:42 AM,"Sargatanas, Hyperion"
Glamour Dispeller,2,2025-04-07 11:45 AM,"Hyperion, Ultros"
Glass Fiber,2,2025-04-07 11:44 AM,"Goblin, Mateus"
Gold Ore,2,2025-04-07 11:45 AM,"Diabolos, Goblin"
Grade 1 Gemdraught of Intelligence,2,2025-04-07 11:44 AM,"Goblin, Excalibur"
Grade 1 Gemdraught of Vitality,2,2025-04-07 11:37 AM,"Mateus, Excalibur"
Grade 1 Gemsap of Dexterity,2,2025-04-07 11:42 AM,"Mateus, Midgardsormr"
Grade 1 Gemsap of Mind,2,2025-04-07 11:43 AM,"Siren, Cactuar"
Grade 2 Gemsap of Intelligence,2,2025-04-07 11:44 AM,"Siren, Cactuar"
Grade 3 La Noscean Topsoil,2,2025-04-07 11:45 AM,"Leviathan, Siren"
Grade 8 Tincture of Intelligence,2,2025-04-07 11:32 AM,"Behemoth, Siren"
Grade 8 Tincture of Strength,2,2025-04-07 11:36 AM,"Siren, Hyperion"
Green Cosmos Corsage,2,2025-04-07 11:37 AM,"Lamia, Exodus"
Green Glider Leather,2,2025-04-07 11:38 AM,"Balmung, Zalera"
Green Triteleia Earring,2,2025-04-07 11:44 AM,"Lamia, Hyperion"
Greengrocer's Stall,2,2025-04-07 11:38 AM,"Diabolos, Hyperion"
Ground Sloth Leather,2,2025-04-07 11:40 AM,"Diabolos, Siren"
Gyr Abanian Flour,2,2025-04-07 11:40 AM,"Brynhildr, Mateus"
Hallowed Ramie Cloth,2,2025-04-07 11:39 AM,"Midgardsormr, Leviathan"
Hamsa Tenderloin,2,2025-04-07 11:43 AM,"Mateus, Behemoth"
Hannish Varnish,2,2025-04-07 11:42 AM,"Mateus, Sargatanas"
Hard Hippogryph Leather,2,2025-04-07 11:44 AM,"Midgardsormr, Hyperion"
Hardsilver Ingot,2,2025-04-07 11:38 AM,"Adamantoise, Leviathan"
Haritaki,2,2025-04-07 11:38 AM,"Mateus, Gilgamesh"
Harlequin Lancer,2,2025-04-07 11:43 AM,"Goblin, Exodus"
Heavens' Eye Materia VII,2,2025-04-07 11:42 AM,"Goblin, Faerie"
Heavens' Eye Materia VIII,2,2025-04-07 11:40 AM,"Balmung, Faerie"
High Durium Nugget,2,2025-04-07 11:38 AM,"Coeurl, Malboro"
Highland Boots,2,2025-04-07 11:44 AM,"Mateus, Adamantoise"
Hingan Wall Cabinet,2,2025-04-07 11:38 AM,"Adamantoise, Siren"
Hippogryph Leather,2,2025-04-07 11:43 AM,"Gilgamesh, Hyperion"
Hippogryph Skin,2,2025-04-07 11:40 AM,"Faerie, Exodus"
Holy Cedar Lumber,2,2025-04-07 11:44 AM,"Cactuar, Jenova"
Horse Chestnut Lumber,2,2025-04-07 11:42 AM,"Coeurl, Malboro"
Icetrap Leaf,2,2025-04-07 11:41 AM,"Malboro, Sargatanas"
Il Mheg Arbor,2,2025-04-07 11:37 AM,"Diabolos, Ultros"
Incitatus Whistle,2,2025-04-07 11:41 AM,"Brynhildr, Leviathan"
Integral Lumber,2,2025-04-07 11:40 AM,"Siren, Exodus"
Iris Purple Dye,2,2025-04-07 11:37 AM,"Lamia, Siren"
Ishgardian Steel Ingot,2,2025-04-07 11:43 AM,"Mateus, Siren"
Island Adenium Whistle,2,2025-04-07 11:41 AM,"Zalera, Leviathan"
Ivy Pendant Wall Light,2,2025-04-07 11:42 AM,"Zalera, Midgardsormr"
Jhinga Biryani,2,2025-04-07 11:43 AM,"Sargatanas, Hyperion"
Kirimu Boots of Healing,2,2025-04-07 11:37 AM,"Faerie, Leviathan"
Koppranickel Ingot,2,2025-04-07 11:35 AM,"Malboro, Excalibur"
Lar Ring of Casting,2,2025-04-07 11:40 AM,"Brynhildr, Exodus"
Lar Ring of Slaying,2,2025-04-07 11:45 AM,"Cactuar, Exodus"
Lawless Enforcer's Hat,2,2025-04-07 11:41 AM,"Siren, Cactuar"
Lesser Apollyon Shell,2,2025-04-07 11:43 AM,"Leviathan, Hyperion"
Lignum Vitae Log,2,2025-04-07 11:43 AM,"Diabolos, Sargatanas"
Lignum Vitae Lumber,2,2025-04-07 11:43 AM,"Diabolos, Adamantoise"
Lime Sulphur,2,2025-04-07 11:44 AM,"Mateus, Hyperion"
Liquid Glass,2,2025-04-07 11:31 AM,"Excalibur, Lamia"
Longbow of Sanctifying Light,2,2025-04-07 11:36 AM,"Excalibur, Leviathan"
Luminous Wooden Loft,2,2025-04-07 11:44 AM,"Gilgamesh, Ultros"
Luncheon Toad Leather,2,2025-04-07 11:43 AM,"Mateus, Leviathan"
Luncheon Toad Skin,2,2025-04-07 11:45 AM,"Mateus, Hyperion"
Magnesia Powder,2,2025-04-07 11:41 AM,"Diabolos, Cactuar"
Manasilver Sand,2,2025-04-07 11:45 AM,"Mateus, Zalera"
Manderville's Adventurer Flakes,2,2025-04-07 11:35 AM,"Jenova, Famfrit"
Marid Hide,2,2025-04-07 11:44 AM,"Balmung, Diabolos"
Masonwork Interior Wall,2,2025-04-07 11:44 AM,"Brynhildr, Diabolos"
Megalania Skin,2,2025-04-07 11:37 AM,"Famfrit, Exodus"
Metallic Brass Dye,2,2025-04-07 11:43 AM,"Goblin, Mateus"
Minium,2,2025-04-07 11:44 AM,"Zalera, Hyperion"
Modern Aesthetics - A Half Times Two,2,2025-04-07 11:40 AM,"Balmung, Faerie"
Modern Aesthetics - Both Ways,2,2025-04-07 11:43 AM,"Faerie, Jenova"
Modern Aesthetics - Gyr Abanian Plait,2,2025-04-07 11:44 AM,"Faerie, Jenova"
Modern Aesthetics - Modern Legend,2,2025-04-07 11:37 AM,"Adamantoise, Cactuar"
Modern Aesthetics - Saintly Style,2,2025-04-07 11:43 AM,"Adamantoise, Faerie"
Modern Aesthetics - Samsonian Locks,2,2025-04-07 11:39 AM,"Faerie, Hyperion"
Molybdenum Armguards of Scouting,2,2025-04-07 11:34 AM,"Coeurl, Famfrit"
Moonlit Tank Trimmings,2,2025-04-07 11:44 AM,"Balmung, Goblin"
Mortar,2,2025-04-07 11:40 AM,"Mateus, Hyperion"
Mossy Log,2,2025-04-07 11:40 AM,"Balmung, Coeurl"
Mountain Chromite Ore,2,2025-04-07 11:42 AM,"Zalera, Siren"
Mountain Rock Salt,2,2025-04-07 11:42 AM,"Malboro, Mateus"
Mounted Bookshelf,2,2025-04-07 11:43 AM,"Malboro, Sargatanas"
Mousse Flesh,2,2025-04-07 11:37 AM,"Malboro, Ultros"
Muddy Water,2,2025-04-07 11:35 AM,"Behemoth, Jenova"
Multifaceted Resin,2,2025-04-07 11:40 AM,"Cactuar, Famfrit"
Mythbrine Aethersand,2,2025-04-07 11:40 AM,"Lamia, Jenova"
Mythrite Ore,2,2025-04-07 11:42 AM,"Goblin, Cactuar"
Natron,2,2025-04-07 11:41 AM,"Mateus, Zalera"
Neo-Ishgardian Top of Healing,2,2025-04-07 11:39 AM,"Balmung, Faerie"
Neon Street Cap,2,2025-04-07 11:45 AM,"Diabolos, Ultros"
Night Pegasus Whistle,2,2025-04-07 11:40 AM,"Faerie, Leviathan"
Nightbloom Orchestrion Roll,2,2025-04-07 11:34 AM,"Excalibur, Famfrit"
Nightworld Silver Piece,2,2025-04-07 11:43 AM,"Midgardsormr, Gilgamesh"
Northern Pike,2,2025-04-07 11:39 AM,"Brynhildr, Faerie"
Not Afraid Orchestrion Roll,2,2025-04-07 11:45 AM,"Hyperion, Famfrit"
Not-so-bighorn,2,2025-04-07 11:42 AM,"Zalera, Siren"
On Our Fates Alight Orchestrion Roll,2,2025-04-07 11:45 AM,"Excalibur, Cactuar"
Ophiotauros Hide,2,2025-04-07 11:40 AM,"Lamia, Sargatanas"
Optical Fibergrass,2,2025-04-07 11:43 AM,"Leviathan, Siren"
Ornate Ceremonial Tunic of Casting,2,2025-04-07 11:42 AM,"Behemoth, Leviathan"
Oroshigane Ingot,2,2025-04-07 11:42 AM,"Brynhildr, Malboro"
Orthos Craklaw Horn,2,2025-04-07 11:44 AM,"Zalera, Leviathan"
Pagos Field Dressing,2,2025-04-07 11:41 AM,"Adamantoise, Faerie"
Pagos Gaskins,2,2025-04-07 11:40 AM,"Sargatanas, Adamantoise"
Pagos Shirt,2,2025-04-07 11:40 AM,"Excalibur, Adamantoise"
Pagos Spring Water,2,2025-04-07 11:36 AM,"Goblin, Lamia"
Paldao Lumber,2,2025-04-07 11:40 AM,"Gilgamesh, Siren"
Palladium Nugget,2,2025-04-07 11:35 AM,"Malboro, Behemoth"
Palm Syrup,2,2025-04-07 11:39 AM,"Excalibur, Exodus"
Peerless Orchestrion Roll,2,2025-04-07 11:45 AM,"Leviathan, Hyperion"
Persimmon Lumber,2,2025-04-07 11:44 AM,"Malboro, Jenova"
Pewter Rod,2,2025-04-07 11:41 AM,"Coeurl, Malboro"
Pink Beryl,2,2025-04-07 11:44 AM,"Malboro, Cactuar"
Pipira Pira,2,2025-04-07 11:38 AM,"Brynhildr, Excalibur"
Platinum Ingot,2,2025-04-07 11:40 AM,"Zalera, Hyperion"
Platinum Ore,2,2025-04-07 11:42 AM,"Mateus, Exodus"
Popoto,2,2025-04-07 11:41 AM,"Hyperion, Exodus"
Potted Dragon Tree,2,2025-04-07 11:37 AM,"Faerie, Siren"
Princess Trout,2,2025-04-07 11:42 AM,"Lamia, Famfrit"
Prismatic Ingot,2,2025-04-07 11:37 AM,"Goblin, Behemoth"
Quicktongue Materia III,2,2025-04-07 11:44 AM,"Behemoth, Adamantoise"
Quicktongue Materia IX,2,2025-04-07 11:42 AM,"Brynhildr, Goblin"
Ra'Kaznar Ring of Gathering,2,2025-04-07 11:35 AM,"Siren, Exodus"
Rainbow Cloth,2,2025-04-07 11:41 AM,"Goblin, Hyperion"
Rainbow Thread,2,2025-04-07 11:42 AM,"Coeurl, Hyperion"
Rakshasa Zori of Casting,2,2025-04-07 11:37 AM,"Sargatanas, Faerie"
Raw Amber,2,2025-04-07 11:44 AM,"Goblin, Mateus"
Raw Pink Beryl,2,2025-04-07 11:44 AM,"Mateus, Lamia"
Realm Reborn Red,2,2025-04-07 11:45 AM,"Mateus, Excalibur"
Red Coral,2,2025-04-07 11:42 AM,"Excalibur, Behemoth"
Red Maggots,2,2025-04-07 11:44 AM,"Balmung, Siren"
Rime Dolomite,2,2025-04-07 11:41 AM,"Malboro, Mateus"
Rinascita Gloves of Aiming,2,2025-04-07 11:42 AM,"Diabolos, Exodus"
Riviera Picket Wall,2,2025-04-07 11:43 AM,"Balmung, Sargatanas"
Rose Pink Dye,2,2025-04-07 11:42 AM,"Diabolos, Zalera"
Rosewood Lumber,2,2025-04-07 11:43 AM,"Sargatanas, Cactuar"
Ruby Cotton Yarn,2,2025-04-07 11:45 AM,"Diabolos, Mateus"
Ruthenium Ingot,2,2025-04-07 11:44 AM,"Malboro, Midgardsormr"
Saffron Cloth,2,2025-04-07 11:39 AM,"Midgardsormr, Adamantoise"
Savage Aim Materia III,2,2025-04-07 11:42 AM,"Behemoth, Leviathan"
Savage Aim Materia VII,2,2025-04-07 11:40 AM,"Balmung, Faerie"
Savage Aim Materia VIII,2,2025-04-07 11:41 AM,"Malboro, Cactuar"
Savage Aim Materia X,2,2025-04-07 11:44 AM,"Brynhildr, Goblin"
Savage Might Materia II,2,2025-04-07 11:38 AM,"Adamantoise, Exodus"
Savage Might Materia III,2,2025-04-07 11:40 AM,"Diabolos, Adamantoise"
Scarlet Peacock,2,2025-04-07 11:39 AM,"Brynhildr, Mateus"
Sea Swallow Leather,2,2025-04-07 11:39 AM,"Brynhildr, Coeurl"
Seeking Purpose Orchestrion Roll,2,2025-04-07 11:42 AM,"Adamantoise, Jenova"
Seiryu's Sanctified Daggers,2,2025-04-07 11:44 AM,"Balmung, Mateus"
Sharlayan Reflecting Pool,2,2025-04-07 11:37 AM,"Ultros, Exodus"
Shishioji Flute,2,2025-04-07 11:41 AM,"Balmung, Leviathan"
Sideritis Leaves,2,2025-04-07 11:44 AM,"Sargatanas, Leviathan"
Silk Thread,2,2025-04-07 11:42 AM,"Excalibur, Hyperion"
Silkworm Cocoon,2,2025-04-07 11:40 AM,"Mateus, Exodus"
Silver Dasher,2,2025-04-07 11:39 AM,"Mateus, Siren"
Smilodon Leather,2,2025-04-07 11:44 AM,"Brynhildr, Faerie"
Smilodon Skin,2,2025-04-07 11:44 AM,"Diabolos, Zalera"
Snow Cotton,2,2025-04-07 11:37 AM,"Mateus, Famfrit"
Snow Flax,2,2025-04-07 11:40 AM,"Mateus, Famfrit"
Snow Linen,2,2025-04-07 11:42 AM,"Balmung, Adamantoise"
Sour Cream,2,2025-04-07 11:40 AM,"Brynhildr, Hyperion"
Spinettesaurus,2,2025-04-07 11:42 AM,"Zalera, Siren"
Star Velvet Himation of Healing,2,2025-04-07 11:42 AM,"Balmung, Goblin"
Stiperstone,2,2025-04-07 11:44 AM,"Malboro, Hyperion"
Stonegold Ingot,2,2025-04-07 11:34 AM,"Behemoth, Famfrit"
Sunset Wheat Flour,2,2025-04-07 11:45 AM,"Famfrit, Exodus"
Terebinth,2,2025-04-07 11:39 AM,"Malboro, Adamantoise"
The Emperor's New Ring,2,2025-04-07 11:41 AM,"Balmung, Leviathan"
The Gold Whisker,2,2025-04-07 11:45 AM,"Goblin, Sargatanas"
The Lawnblazer,2,2025-04-07 11:42 AM,"Zalera, Sargatanas"
Tiger Muskellunge,2,2025-04-07 11:43 AM,"Midgardsormr, Behemoth"
Tigerskin Tricorne of Scouting,2,2025-04-07 11:43 AM,"Adamantoise, Leviathan"
Timeworn Dragonskin Map,2,2025-04-07 11:44 AM,"Behemoth, Leviathan"
Timeworn Leather Map,2,2025-04-07 11:36 AM,"Zalera, Behemoth"
Timeworn Loboskin Map,2,2025-04-07 11:35 AM,"Zalera, Behemoth"
Timeworn Ophiotauroskin Map,2,2025-04-07 11:34 AM,"Behemoth, Siren"
Timeworn Peisteskin Map,2,2025-04-07 11:36 AM,"Zalera, Behemoth"
Timeworn Saigaskin Map,2,2025-04-07 11:37 AM,"Zalera, Leviathan"
Timeworn Zonureskin Map,2,2025-04-07 11:43 AM,"Sargatanas, Hyperion"
Titanium Ingot,2,2025-04-07 11:40 AM,"Malboro, Hyperion"
Titanium Nugget,2,2025-04-07 11:44 AM,"Adamantoise, Hyperion"
Titanium Ore,2,2025-04-07 11:44 AM,"Goblin, Adamantoise"
Titanium Rivets,2,2025-04-07 11:35 AM,"Behemoth, Famfrit"
True Griffin Leather,2,2025-04-07 11:43 AM,"Coeurl, Diabolos"
Truegold Ore,2,2025-04-07 11:38 AM,"Diabolos, Excalibur"
Truegold Sand,2,2025-04-07 11:38 AM,"Malboro, Jenova"
Tsukumogami Parasol,2,2025-04-07 11:42 AM,"Malboro, Leviathan"
Turali Pineapple Ponzecake,2,2025-04-07 11:40 AM,"Excalibur, Ultros"
Twinthread,2,2025-04-07 11:42 AM,"Mateus, Lamia"
Undyed Cotton Cloth,2,2025-04-07 11:40 AM,"Cactuar, Exodus"
Undyed Hempen Cloth,2,2025-04-07 11:41 AM,"Diabolos, Hyperion"
Unleashed Orchestrion Roll,2,2025-04-07 11:45 AM,"Hyperion, Ultros"
Varied Wood Flooring,2,2025-04-07 11:36 AM,"Diabolos, Siren"
Varnish,2,2025-04-07 11:42 AM,"Balmung, Mateus"
Vivianite,2,2025-04-07 11:39 AM,"Brynhildr, Excalibur"
Wall-climbing Ivy,2,2025-04-07 11:43 AM,"Mateus, Zalera"
War Scythe of Sanctifying Light,2,2025-04-07 11:43 AM,"Lamia, Cactuar"
Water Lilies,2,2025-04-07 11:37 AM,"Cactuar, Ultros"
Whipped Cream,2,2025-04-07 11:43 AM,"Diabolos, Gilgamesh"
White Coral,2,2025-04-07 11:37 AM,"Goblin, Malboro"
Wind Silk Bottoms,2,2025-04-07 11:43 AM,"Adamantoise, Leviathan"
Wind-up Fuath,2,2025-04-07 11:40 AM,"Sargatanas, Cactuar"
Wind-up Matanga,2,2025-04-07 11:42 AM,"Goblin, Faerie"
Wind-up Ravana,2,2025-04-07 11:42 AM,"Goblin, Sargatanas"
Windsbalm Bay Leaf,2,2025-04-07 11:41 AM,"Excalibur, Midgardsormr"
Wintertide Culottes,2,2025-04-07 11:44 AM,"Adamantoise, Jenova"
Wintertide Sheath Skirt,2,2025-04-07 11:44 AM,"Adamantoise, Jenova"
Wivre Horn,2,2025-04-07 11:44 AM,"Zalera, Leviathan"
Woolen Yarn,2,2025-04-07 11:33 AM,"Behemoth, Siren"
Yakow Moussaka,2,2025-04-07 11:40 AM,"Faerie, Hyperion"
Yellow Cosmos Corsage,2,2025-04-07 11:37 AM,"Lamia, Exodus"
Zormor Stone Lantern,2,2025-04-07 11:43 AM,"Goblin, Sargatanas"
A Better Tomorrow Orchestrion Roll,1,2025-04-07 11:35 AM,Cactuar
A Trail Unending Orchestrion Roll,1,2025-04-07 11:35 AM,Famfrit
AR-Caean Velvet Bottoms of Aiming,1,2025-04-07 11:40 AM,Malboro
Abigail Barding,1,2025-04-07 11:43 AM,Exodus
Abroader Otter,1,2025-04-07 11:42 AM,Sargatanas
Acacia Rod,1,2025-04-07 11:36 AM,Lamia
Acorn Cookie,1,2025-04-07 11:33 AM,Sargatanas
