Item Name,Count,Last Updated,Worlds
Diadochos Coat of Casting,2,2025-05-07 07:36 AM,"Coeurl, Lamia"
Diadochos Earring of Slaying,2,2025-05-07 07:36 AM,"Zalera, Jenova"
Diadochos Halfgloves of Maiming,2,2025-05-07 07:35 AM,"Zalera, Adamantoise"
Diadochos Jacket of Maiming,2,2025-05-07 07:35 AM,"Zalera, Exodus"
Dichromatic Compound,2,2025-05-07 07:33 AM,"Brynhildr, Cactuar"
Dichromatic Dye,2,2025-05-07 07:12 AM,"Malboro, Excalibur"
Don't Be Afraid Orchestrion Roll,2,2025-05-07 07:36 AM,"Leviathan, Excalibur"
Dragon Leather,2,2025-05-07 07:35 AM,"Lamia, Behemoth"
Drake Scales,2,2025-05-07 07:30 AM,"Balmung, Ultros"
Duraluminum Ingot,2,2025-05-07 07:35 AM,"Balmung, Famfrit"
Dusky Shark,2,2025-05-07 07:33 AM,"Adamantoise, Cactuar"
Dynamis Crystal,2,2025-05-07 07:33 AM,"Zalera, Midgardsormr"
Earth Crystal,2,2025-05-07 07:35 AM,"Adamantoise, Sargatanas"
Eikon Iron Earring of Slaying,2,2025-05-07 07:33 AM,"Siren, Cactuar"
Eikon Iron Ingot,2,2025-05-07 07:33 AM,"Brynhildr, Sargatanas"
Eikon Leather,2,2025-05-07 07:37 AM,"Faerie, Cactuar"
Elder Nutmeg Seeds,2,2025-05-07 07:35 AM,"Cactuar, Ultros"
Eldthurs Horn,2,2025-05-07 07:18 AM,"Leviathan, Jenova"
Electrope Barding,2,2025-05-07 07:32 AM,"Leviathan, Ultros"
Electrum Ingot,2,2025-05-07 07:29 AM,"Coeurl, Goblin"
Enchanted Koppranickel Ink,2,2025-05-07 07:29 AM,"Faerie, Jenova"
Eucalyptus,2,2025-05-07 07:32 AM,"Zalera, Cactuar"
Everseeker's Bomb Frypan,2,2025-05-07 07:36 AM,"Siren, Famfrit"
Everseeker's Coat of Gathering,2,2025-05-07 07:36 AM,"Siren, Famfrit"
Everseeker's Gloves of Gathering,2,2025-05-07 07:32 AM,"Siren, Famfrit"
Everseeker's Goggles of Gathering,2,2025-05-07 07:32 AM,"Siren, Famfrit"
Everseeker's Shoes of Gathering,2,2025-05-07 07:36 AM,"Siren, Famfrit"
Exarchic Choker of Slaying,2,2025-05-07 07:36 AM,"Lamia, Exodus"
Exarchic Earrings of Healing,2,2025-05-07 07:35 AM,"Midgardsormr, Leviathan"
Exarchic Ring of Slaying,2,2025-05-07 07:35 AM,"Lamia, Exodus"
Expanse Baleen,2,2025-05-07 07:25 AM,"Brynhildr, Coeurl"
Facet Gaskins of Striking,2,2025-05-07 07:30 AM,"Coeurl, Excalibur"
Facet Gauntlets of Maiming,2,2025-05-07 07:36 AM,"Lamia, Exodus"
Facet Trousers of Healing,2,2025-05-07 07:35 AM,"Leviathan, Jenova"
Factory Grate,2,2025-05-07 07:27 AM,"Lamia, Behemoth"
Factory Partition,2,2025-05-07 07:33 AM,"Lamia, Famfrit"
Factory Railing,2,2025-05-07 07:24 AM,"Balmung, Mateus"
Faded Copy of Roses of May (Dawntrail),2,2025-05-07 07:28 AM,"Lamia, Jenova"
Faerie Round Table,2,2025-05-07 07:31 AM,"Famfrit, Ultros"
Fieldcraft Demimateria II,2,2025-05-07 07:34 AM,"Siren, Hyperion"
Fieldcraft Demimateria III,2,2025-05-07 07:28 AM,"Goblin, Ultros"
Fine Silver Ore,2,2025-05-07 07:34 AM,"Brynhildr, Balmung"
Fingerless Darkhempen Gloves of Healing,2,2025-05-07 07:32 AM,"Gilgamesh, Leviathan"
Fleece,2,2025-05-07 07:35 AM,"Mateus, Famfrit"
Fluorite,2,2025-05-07 07:27 AM,"Midgardsormr, Leviathan"
Fulgurite,2,2025-05-07 07:29 AM,"Jenova, Hyperion"
Furnace Ring,2,2025-05-07 07:35 AM,"Faerie, Ultros"
Gagana Skin,2,2025-05-07 07:36 AM,"Jenova, Excalibur"
Garden Creek,2,2025-05-07 07:33 AM,"Zalera, Behemoth"
Gargantuaskin Hat of Gathering,2,2025-05-07 07:37 AM,"Gilgamesh, Midgardsormr"
Garlean Garlic,2,2025-05-07 07:36 AM,"Goblin, Ultros"
Gateau au Chocolat,2,2025-05-07 07:25 AM,"Gilgamesh, Exodus"
Gatherer's Grasp Materia IV,2,2025-05-07 07:31 AM,"Midgardsormr, Behemoth"
Gatherer's Grasp Materia VII,2,2025-05-07 07:29 AM,"Malboro, Midgardsormr"
Gatherer's Guile Materia II,2,2025-05-07 07:30 AM,"Gilgamesh, Siren"
Gatherer's Guile Materia VII,2,2025-05-07 07:30 AM,"Malboro, Midgardsormr"
Gatherer's Guile Materia XII,2,2025-05-07 07:27 AM,"Goblin, Gilgamesh"
Gazelle Hide,2,2025-05-07 07:26 AM,"Brynhildr, Cactuar"
General-purpose Dark Red Dye,2,2025-05-07 07:32 AM,"Behemoth, Sargatanas"
General-purpose Metallic Gold Dye,2,2025-05-07 07:34 AM,"Behemoth, Famfrit"
General-purpose Metallic Green Dye,2,2025-05-07 07:32 AM,"Goblin, Lamia"
General-purpose Metallic Silver Dye,2,2025-05-07 07:32 AM,"Diabolos, Lamia"
General-purpose Metallic Yellow Dye,2,2025-05-07 07:23 AM,"Balmung, Behemoth"
General-purpose Pastel Green Dye,2,2025-05-07 07:26 AM,"Zalera, Behemoth"
Giant Leaf Parasol,2,2025-05-07 07:31 AM,"Diabolos, Adamantoise"
Glade Lamppost,2,2025-05-07 07:34 AM,"Brynhildr, Lamia"
Glamour Prism,2,2025-05-07 07:35 AM,"Lamia, Sargatanas"
Glazenut Seeds,2,2025-05-07 07:17 AM,"Balmung, Jenova"
Gliderskin Boots of Healing,2,2025-05-07 07:32 AM,"Leviathan, Adamantoise"
Gliderskin Gloves of Aiming,2,2025-05-07 07:30 AM,"Lamia, Leviathan"
Grade 1 Gemdraught of Dexterity,2,2025-05-07 07:29 AM,"Malboro, Famfrit"
Grade 1 Gemdraught of Mind,2,2025-05-07 07:26 AM,"Balmung, Excalibur"
Grade 1 Gemsap of Dexterity,2,2025-05-07 07:27 AM,"Goblin, Excalibur"
Grade 1 Gemsap of Mind,2,2025-05-07 07:21 AM,"Zalera, Jenova"
Grade 2 Intelligence Dissolvent,2,2025-05-07 07:22 AM,"Balmung, Faerie"
Grade 3 Gemsap of Vitality,2,2025-05-07 07:32 AM,"Zalera, Lamia"
Grade 3 Shroud Topsoil,2,2025-05-07 07:31 AM,"Lamia, Adamantoise"
Grade 5 Strength Alkahest,2,2025-05-07 07:15 AM,"Mateus, Excalibur"
Grade 6 Dark Matter,2,2025-05-07 07:37 AM,"Balmung, Adamantoise"
Grade 6 Intelligence Alkahest,2,2025-05-07 07:35 AM,"Adamantoise, Sargatanas"
Grade 7 Vitality Alkahest,2,2025-05-07 07:23 AM,"Balmung, Jenova"
Grade 8 Dark Matter,2,2025-05-07 07:28 AM,"Gilgamesh, Sargatanas"
Grassy Rug,2,2025-05-07 07:33 AM,"Coeurl, Behemoth"
Griffin Leather,2,2025-05-07 07:35 AM,"Goblin, Behemoth"
Growth Formula Beta,2,2025-05-07 07:13 AM,"Goblin, Behemoth"
Growth Formula Delta Concentrate,2,2025-05-07 07:24 AM,"Brynhildr, Faerie"
Gryphonskin Breastguard,2,2025-05-07 07:28 AM,"Exodus, Hyperion"
Gyuki Hide,2,2025-05-07 07:34 AM,"Malboro, Excalibur"
Gyuki Leather,2,2025-05-07 07:20 AM,"Balmung, Goblin"
Hanging Planter Shelf,2,2025-05-07 07:24 AM,"Zalera, Leviathan"
Hard Leather,2,2025-05-07 07:32 AM,"Goblin, Behemoth"
Hardsilver Ingot,2,2025-05-07 07:35 AM,"Lamia, Jenova"
Harutsuge,2,2025-05-07 07:23 AM,"Behemoth, Excalibur"
Heavens' Eye Materia I,2,2025-05-07 07:29 AM,"Balmung, Excalibur"
Heavens' Eye Materia III,2,2025-05-07 07:37 AM,"Leviathan, Adamantoise"
Hi-Potion,2,2025-05-07 07:26 AM,"Goblin, Sargatanas"
High Durium Nugget,2,2025-05-07 07:32 AM,"Midgardsormr, Sargatanas"
High Steel Ingot,2,2025-05-07 07:23 AM,"Balmung, Hyperion"
Highland Composite Awning,2,2025-05-07 07:35 AM,"Jenova, Hyperion"
Hingan Door (Kura-zukuri),2,2025-05-07 07:27 AM,"Diabolos, Adamantoise"
Hingan House Wall (Nanpu),2,2025-05-07 07:14 AM,"Diabolos, Behemoth"
Hingan Mansion Roof (Kura-zukuri),2,2025-05-07 07:29 AM,"Exodus, Ultros"
Holy Rainbow Gloves,2,2025-05-07 07:30 AM,"Adamantoise, Exodus"
Hooded Fireglass Leather Vest,2,2025-05-07 07:13 AM,"Brynhildr, Faerie"
Horse Chestnut Lumber,2,2025-05-07 07:36 AM,"Zalera, Hyperion"
Ice Chandelier,2,2025-05-07 07:28 AM,"Lamia, Behemoth"
Ice Tear,2,2025-05-07 07:34 AM,"Exodus, Excalibur"
Immutable Solution,2,2025-05-07 07:34 AM,"Lamia, Cactuar"
Incitatus Whistle,2,2025-05-07 07:18 AM,"Leviathan, Jenova"
Indigo Cloth,2,2025-05-07 07:15 AM,"Faerie, Leviathan"
Indoor Awning,2,2025-05-07 07:23 AM,"Balmung, Famfrit"
Indoor Pond,2,2025-05-07 07:27 AM,"Lamia, Exodus"
Inferno Horn,2,2025-05-07 07:34 AM,"Exodus, Cactuar"
Integral Log,2,2025-05-07 07:27 AM,"Zalera, Siren"
Integral Lumber,2,2025-05-07 07:28 AM,"Goblin, Famfrit"
Ipe Lumber,2,2025-05-07 07:33 AM,"Brynhildr, Zalera"
Iron Rivets,2,2025-05-07 07:30 AM,"Goblin, Behemoth"
Ironwood Log,2,2025-05-07 07:34 AM,"Balmung, Zalera"
Island Peerifool Whistle,2,2025-05-07 07:22 AM,"Faerie, Jenova"
Ivy Pendant Wall Light,2,2025-05-07 07:32 AM,"Brynhildr, Lamia"
Karvarichthys,2,2025-05-07 07:30 AM,"Gilgamesh, Ultros"
Koppranickel Ingot,2,2025-05-07 07:25 AM,"Balmung, Coeurl"
Korpokkur Chronometer,2,2025-05-07 07:24 AM,"Balmung, Behemoth"
Lemonette,2,2025-05-07 07:30 AM,"Malboro, Lamia"
Lignum Vitae Lumber,2,2025-05-07 07:35 AM,"Siren, Ultros"
Lotus Parasol,2,2025-05-07 07:32 AM,"Lamia, Ultros"
Lunar Adamantite Ore,2,2025-05-07 07:26 AM,"Malboro, Midgardsormr"
Luncheon Toad Leather,2,2025-05-07 07:32 AM,"Behemoth, Famfrit"
Luncheon Toad Skin,2,2025-05-07 07:21 AM,"Goblin, Famfrit"
Magicked Children's Bed,2,2025-05-07 07:31 AM,"Adamantoise, Jenova"
Magnesia Whetstone,2,2025-05-07 07:35 AM,"Goblin, Hyperion"
Manasilver Sand,2,2025-05-07 07:25 AM,"Balmung, Ultros"
Manganese Daggers,2,2025-05-07 07:17 AM,"Leviathan, Excalibur"
Megalotragus Horn,2,2025-05-07 07:27 AM,"Leviathan, Behemoth"
Merbau Lumber,2,2025-05-07 07:36 AM,"Balmung, Cactuar"
Mitigative Logogram,2,2025-05-07 07:31 AM,"Coeurl, Midgardsormr"
Modern Aesthetics - A Close Shave,2,2025-05-07 07:28 AM,"Faerie, Exodus"
Modern Aesthetics - Controlled Chaos,2,2025-05-07 07:32 AM,"Brynhildr, Mateus"
Modern Aesthetics - Saintly Style,2,2025-05-07 07:26 AM,"Brynhildr, Leviathan"
Molybdenum File,2,2025-05-07 07:14 AM,"Faerie, Hyperion"
Moon Gel,2,2025-05-07 07:30 AM,"Balmung, Coeurl"
Mortar,2,2025-05-07 07:27 AM,"Behemoth, Cactuar"
Mossy Stone Greatsword,2,2025-05-07 07:34 AM,"Excalibur, Ultros"
Mount Token,2,2025-05-07 07:15 AM,"Zalera, Behemoth"
Mountain Linen,2,2025-05-07 07:25 AM,"Malboro, Ultros"
Mountain Rock Salt,2,2025-05-07 07:35 AM,"Hyperion, Ultros"
Multifaceted Abrasive,2,2025-05-07 07:11 AM,"Goblin, Hyperion"
Muud Suud Horn,2,2025-05-07 07:24 AM,"Mateus, Midgardsormr"
Mythloam Aethersand,2,2025-05-07 07:35 AM,"Diabolos, Faerie"
Mythrite Nugget,2,2025-05-07 07:25 AM,"Brynhildr, Faerie"
Mythrite Rivets,2,2025-05-07 07:36 AM,"Lamia, Ultros"
Nasi Goreng,2,2025-05-07 07:29 AM,"Brynhildr, Siren"
Neo-Ishgardian Bottoms of Casting,2,2025-05-07 07:26 AM,"Coeurl, Leviathan"
Neo-Ishgardian Bottoms of Maiming,2,2025-05-07 07:31 AM,"Jenova, Exodus"
Neo-Ishgardian Hat of Striking,2,2025-05-07 07:33 AM,"Faerie, Midgardsormr"
Neo-Ishgardian Longbow,2,2025-05-07 07:28 AM,"Coeurl, Diabolos"
Neo-Ishgardian Top of Aiming,2,2025-05-07 07:31 AM,"Balmung, Jenova"
Neo-Ishgardian Wristbands of Healing,2,2025-05-07 07:35 AM,"Leviathan, Adamantoise"
Neon Street Shoes,2,2025-05-07 07:19 AM,"Malboro, Jenova"
Nidhogg's Scale,2,2025-05-07 07:11 AM,"Brynhildr, Mateus"
Night Pegasus Whistle,2,2025-05-07 07:18 AM,"Leviathan, Jenova"
Now I Know the Truth Orchestrion Roll,2,2025-05-07 07:34 AM,"Cactuar, Sargatanas"
Old-growth Camphorwood Log,2,2025-05-07 07:33 AM,"Siren, Hyperion"
Optical Fibergrass,2,2025-05-07 07:35 AM,"Malboro, Adamantoise"
Optical Nanofiber,2,2025-05-07 07:26 AM,"Brynhildr, Jenova"
Orange Dahlias,2,2025-05-07 07:28 AM,"Midgardsormr, Hyperion"
Outsized Crystal Glass,2,2025-05-07 07:32 AM,"Exodus, Famfrit"
Parasol,2,2025-05-07 07:24 AM,"Brynhildr, Balmung"
Pearl White Dye,2,2025-05-07 07:13 AM,"Diabolos, Malboro"
Pelubane,2,2025-05-07 07:21 AM,"Faerie, Exodus"
Pelupelu Yarn,2,2025-05-07 07:14 AM,"Jenova, Behemoth"
Peppermint,2,2025-05-07 07:29 AM,"Jenova, Ultros"
Perfect Firewood,2,2025-05-07 07:35 AM,"Faerie, Ultros"
Perfect Pounce,2,2025-05-07 07:35 AM,"Faerie, Ultros"
Perfect Vellum,2,2025-05-07 07:35 AM,"Faerie, Ultros"
Petalouda Scales,2,2025-05-07 07:22 AM,"Hyperion, Ultros"
Piety Materia III,2,2025-05-07 07:27 AM,"Malboro, Mateus"
Pixie Floss,2,2025-05-07 07:19 AM,"Goblin, Faerie"
Pixie Wings,2,2025-05-07 07:18 AM,"Faerie, Sargatanas"
Platinum Ingot,2,2025-05-07 07:26 AM,"Brynhildr, Balmung"
Prismstone,2,2025-05-07 07:27 AM,"Zalera, Siren"
Pterodactyl Leather,2,2025-05-07 07:25 AM,"Coeurl, Behemoth"
Pure Titanium Ore,2,2025-05-07 07:31 AM,"Siren, Exodus"
Qeziigural Horn,2,2025-05-07 07:21 AM,"Gilgamesh, Jenova"
Quaintrelle's Hat,2,2025-05-07 07:21 AM,"Behemoth, Hyperion"
Quaqua Horn,2,2025-05-07 07:19 AM,"Jenova, Behemoth"
Queen's Knight Barding,2,2025-05-07 07:31 AM,"Balmung, Adamantoise"
Quickarm Materia II,2,2025-05-07 07:27 AM,"Brynhildr, Coeurl"
Quicktongue Materia I,2,2025-05-07 07:34 AM,"Goblin, Famfrit"
Quicktongue Materia II,2,2025-05-07 07:35 AM,"Goblin, Famfrit"
Quicktongue Materia X,2,2025-05-07 07:27 AM,"Mateus, Faerie"
Ra'Kaznar Ore,2,2025-05-07 07:29 AM,"Gilgamesh, Leviathan"
Ra'Kaznar Ring of Gathering,2,2025-05-07 07:36 AM,"Gilgamesh, Siren"
Rail-and-stile Partition,2,2025-05-07 07:26 AM,"Malboro, Adamantoise"
Rainbow Justaucorps,2,2025-05-07 07:29 AM,"Coeurl, Lamia"
Rakshasa Hakama of Aiming,2,2025-05-07 07:35 AM,"Jenova, Behemoth"
Raw Ihuykanite,2,2025-05-07 07:25 AM,"Leviathan, Sargatanas"
Red Coral Earrings,2,2025-05-07 07:29 AM,"Diabolos, Lamia"
Replica Sky Pirate's Boots of Striking,2,2025-05-07 07:28 AM,"Lamia, Hyperion"
Retainer Fantasia,2,2025-05-07 07:35 AM,"Lamia, Cactuar"
Rinascita Necklace of Aiming,2,2025-05-07 07:35 AM,"Midgardsormr, Jenova"
Rinascita Planisphere,2,2025-05-07 07:36 AM,"Adamantoise, Cactuar"
Rinascita Ring of Aiming,2,2025-05-07 07:35 AM,"Faerie, Ultros"
Riviera Cottage Roof (Composite),2,2025-05-07 07:31 AM,"Lamia, Ultros"
Riviera Cottage Roof (Wood),2,2025-05-07 07:29 AM,"Ultros, Sargatanas"
Ronkan Fireplace,2,2025-05-07 07:28 AM,"Balmung, Behemoth"
Round Banquet Table,2,2025-05-07 07:23 AM,"Balmung, Sargatanas"
Royal Maple Syrup,2,2025-05-07 07:32 AM,"Coeurl, Cactuar"
Rroneek Horn,2,2025-05-07 07:25 AM,"Coeurl, Jenova"
Ruby Cotton Bottoms,2,2025-05-07 07:30 AM,"Adamantoise, Exodus"
Ruby Cotton Cloth,2,2025-05-07 07:22 AM,"Balmung, Behemoth"
Saffron Cloth,2,2025-05-07 07:23 AM,"Malboro, Sargatanas"
Sailor Shirt,2,2025-05-07 07:35 AM,"Diabolos, Excalibur"
Sarcenet Trapper's Hat of Gathering,2,2025-05-07 07:33 AM,"Midgardsormr, Leviathan"
Savage Aim Materia III,2,2025-05-07 07:27 AM,"Brynhildr, Coeurl"
Savage Aim Materia IV,2,2025-05-07 07:35 AM,"Goblin, Famfrit"
Savage Aim Materia IX,2,2025-05-07 07:27 AM,"Faerie, Ultros"
Savage Aim Materia X,2,2025-05-07 07:26 AM,"Mateus, Faerie"
Savage Might Materia I,2,2025-05-07 07:35 AM,"Goblin, Famfrit"
Savage Might Materia IV,2,2025-05-07 07:35 AM,"Coeurl, Diabolos"
Scarlet Moko Coatee of Crafting,2,2025-05-07 07:12 AM,"Goblin, Faerie"
Seeking Purpose Orchestrion Roll,2,2025-05-07 07:21 AM,"Goblin, Sargatanas"
Shadow Lord Orchestrion Roll,2,2025-05-07 07:08 AM,"Gilgamesh, Jenova"
Shark-class Bridge,2,2025-05-07 07:29 AM,"Brynhildr, Hyperion"
Shark-class Pressure Hull,2,2025-05-07 07:21 AM,"Hyperion, Ultros"
Shark-class Stern,2,2025-05-07 07:24 AM,"Brynhildr, Hyperion"
Sharlayan Rock Salt,2,2025-05-07 07:36 AM,"Exodus, Sargatanas"
Sil'dihn Throne,2,2025-05-07 07:32 AM,"Jenova, Exodus"
Silkworm Cocoon,2,2025-05-07 07:11 AM,"Behemoth, Ultros"
Simple Arched Window,2,2025-05-07 07:30 AM,"Adamantoise, Famfrit"
Skoll's Claw,2,2025-05-07 07:08 AM,"Diabolos, Gilgamesh"
Skyrise Orchestrion Roll,2,2025-05-07 07:25 AM,"Brynhildr, Leviathan"
Skyworker's Singlet,2,2025-05-07 07:32 AM,"Brynhildr, Cactuar"
Slithersand,2,2025-05-07 07:26 AM,"Coeurl, Diabolos"
Snow Cotton Cloth,2,2025-05-07 07:33 AM,"Brynhildr, Sargatanas"
Solterito,2,2025-05-07 07:36 AM,"Brynhildr, Malboro"
Splendid Mate Leaves,2,2025-05-07 07:33 AM,"Midgardsormr, Sargatanas"
Splintered Chest,2,2025-05-07 07:33 AM,"Exodus, Hyperion"
Spring Dress Shoes,2,2025-05-07 07:28 AM,"Lamia, Excalibur"
Spruce Log,2,2025-05-07 07:24 AM,"Zalera, Exodus"
Stardust Shrimp,2,2025-05-07 07:35 AM,"Malboro, Ultros"
Stone Flooring,2,2025-05-07 07:35 AM,"Lamia, Hyperion"
Stone Interior Wall,2,2025-05-07 07:35 AM,"Hyperion, Ultros"
Stuffed Alpha,2,2025-05-07 07:36 AM,"Behemoth, Cactuar"
Subterranean Drop Orchestrion Roll,2,2025-05-07 07:25 AM,"Cactuar, Sargatanas"
Summoning Bell,2,2025-05-07 07:26 AM,"Behemoth, Cactuar"
Sunset Orchestrion Roll,2,2025-05-07 07:23 AM,"Gilgamesh, Midgardsormr"
Superior Spiritbond Potion,2,2025-05-07 07:29 AM,"Malboro, Sargatanas"
Survival Shirt,2,2025-05-07 07:28 AM,"Exodus, Famfrit"
Sykon,2,2025-05-07 07:34 AM,"Siren, Cactuar"
Tacos Al Pastor,2,2025-05-07 07:20 AM,"Gilgamesh, Excalibur"
Tactical Logogram,2,2025-05-07 07:31 AM,"Coeurl, Midgardsormr"
Tallow Candle,2,2025-05-07 07:31 AM,"Goblin, Siren"
Tama-hagane Ingot,2,2025-05-07 07:24 AM,"Brynhildr, Coeurl"
Teak Bracelet of Fending,2,2025-05-07 07:35 AM,"Lamia, Adamantoise"
Tempered Glass,2,2025-05-07 07:36 AM,"Goblin, Lamia"
Thavnairian Abrasive,2,2025-05-07 07:36 AM,"Balmung, Cactuar"
Thavnairian Bustier,2,2025-05-07 07:30 AM,"Exodus, Cactuar"
Thavnairian Silk,2,2025-05-07 07:19 AM,"Diabolos, Behemoth"
Thavnairian Wool Autumn Shirt,2,2025-05-07 07:21 AM,"Famfrit, Hyperion"
Tiled Flooring,2,2025-05-07 07:36 AM,"Lamia, Adamantoise"
Timeworn Archaeoskin Map,2,2025-05-07 07:27 AM,"Goblin, Behemoth"
Timeworn Gazelleskin Map,2,2025-05-07 07:22 AM,"Malboro, Gilgamesh"
Timeworn Gliderskin Map,2,2025-05-07 07:33 AM,"Balmung, Behemoth"
Timeworn Loboskin Map,2,2025-05-07 07:16 AM,"Mateus, Faerie"
Timeworn Wyvernskin Map,2,2025-05-07 07:27 AM,"Coeurl, Goblin"
Titanbronze Ingot,2,2025-05-07 07:28 AM,"Coeurl, Lamia"
Titanium Cuirass of Maiming,2,2025-05-07 07:30 AM,"Leviathan, Sargatanas"
Titanium Gold Greatsword,2,2025-05-07 07:36 AM,"Leviathan, Siren"
Titanium Ore,2,2025-05-07 07:34 AM,"Coeurl, Adamantoise"
Toad Leather,2,2025-05-07 07:26 AM,"Coeurl, Behemoth"
Toco Toquito,2,2025-05-07 07:31 AM,"Faerie, Jenova"
Trillium Bulb,2,2025-05-07 07:25 AM,"Brynhildr, Zalera"
True Griffin Boots of Aiming,2,2025-05-07 07:35 AM,"Adamantoise, Behemoth"
Truegold Sand,2,2025-05-07 07:24 AM,"Faerie, Exodus"
Tsai tou Vounou,2,2025-05-07 07:35 AM,"Midgardsormr, Sargatanas"
Tungsten Ink,2,2025-05-07 07:26 AM,"Diabolos, Sargatanas"
Tungsten Steel Ingot,2,2025-05-07 07:23 AM,"Balmung, Coeurl"
Turali Pineapple Ponzecake,2,2025-05-07 07:26 AM,"Malboro, Hyperion"
Tutelary,2,2025-05-07 07:26 AM,"Cactuar, Ultros"
Ty'aitya Whistle,2,2025-05-07 07:19 AM,"Jenova, Behemoth"
Urban Boots,2,2025-05-07 07:35 AM,"Malboro, Adamantoise"
Vanadinite,2,2025-05-07 07:26 AM,"Mateus, Cactuar"
Varnish,2,2025-05-07 07:33 AM,"Siren, Famfrit"
Wall Planter,2,2025-05-07 07:24 AM,"Brynhildr, Zalera"
Wall-mounted Pot Rack,2,2025-05-07 07:11 AM,"Malboro, Behemoth"
Walnut Lumber,2,2025-05-07 07:34 AM,"Lamia, Sargatanas"
Warmouth,2,2025-05-07 07:37 AM,"Goblin, Gilgamesh"
Water Crystal,2,2025-05-07 07:24 AM,"Gilgamesh, Sargatanas"
Water Shard,2,2025-05-07 07:36 AM,"Zalera, Jenova"
Welkin Catfish,2,2025-05-07 07:36 AM,"Goblin, Gilgamesh"
Well Pump,2,2025-05-07 07:23 AM,"Balmung, Malboro"
White Oak Log,2,2025-05-07 07:35 AM,"Zalera, Ultros"
Whitehorse,2,2025-05-07 07:28 AM,"Exodus, Excalibur"
Wind Crystal,2,2025-05-07 07:35 AM,"Adamantoise, Sargatanas"
Wind-up Aidoneus,2,2025-05-07 07:30 AM,"Balmung, Gilgamesh"
Wind-up Mamool Ja,2,2025-05-07 07:29 AM,"Gilgamesh, Hyperion"
Wind-up Philos,2,2025-05-07 07:30 AM,"Balmung, Malboro"
Wind-up Tonberry,2,2025-05-07 07:36 AM,"Faerie, Adamantoise"
Wisp of Darkness,2,2025-05-07 07:24 AM,"Coeurl, Gilgamesh"
Wolfram Ingot,2,2025-05-07 07:35 AM,"Diabolos, Siren"
Wooden Handrail,2,2025-05-07 07:31 AM,"Mateus, Exodus"
Workbench Resin,2,2025-05-07 07:33 AM,"Midgardsormr, Hyperion"
Xbr'aal Varnish,2,2025-05-07 07:28 AM,"Lamia, Excalibur"
Xty'iinbek Sleeper,2,2025-05-07 07:32 AM,"Zalera, Hyperion"
Yakow Moussaka,2,2025-05-07 07:28 AM,"Goblin, Siren"
Ying-Yang's Tissue,2,2025-05-07 07:08 AM,"Diabolos, Gilgamesh"
Your Answer Orchestrion Roll,2,2025-05-07 07:35 AM,"Cactuar, Sargatanas"
Zinc Ore,2,2025-05-07 07:33 AM,"Mateus, Leviathan"
A Mother's Pride Orchestrion Roll,1,2025-05-07 07:19 AM,Sargatanas
A Risky Bet Orchestrion Roll,1,2025-05-07 07:21 AM,Sargatanas
AR-Caean Velvet Bottoms of Striking,1,2025-05-07 07:03 AM,Excalibur
Abalathian Mistletoe,1,2025-05-07 07:34 AM,Adamantoise
Abalathian Rock Salt,1,2025-05-07 07:26 AM,Leviathan
Abyssal Barding,1,2025-05-07 07:32 AM,Midgardsormr
Acacia Earrings,1,2025-05-07 07:32 AM,Exodus
Acidic Secretions,1,2025-05-07 07:30 AM,Diabolos
Adamantite Armor of Maiming,1,2025-05-07 07:26 AM,Adamantoise
Adamantite Ingot,1,2025-05-07 07:22 AM,Coeurl
Adventure Basket,1,2025-05-07 07:32 AM,Exodus
Aeolian Scimitar,1,2025-05-07 07:31 AM,Leviathan
Aesthete's Cap of Crafting,1,2025-05-07 07:14 AM,Balmung
Aesthete's Ear Cuffs of Crafting,1,2025-05-07 07:35 AM,Balmung
Aesthete's Needle,1,2025-05-07 07:30 AM,Sargatanas
Aesthete's Ring of Gathering,1,2025-05-07 07:33 AM,Midgardsormr
Aetherial Arbor Lumber,1,2025-05-07 07:35 AM,Siren
Aetheryte Ring,1,2025-05-07 07:17 AM,Malboro
Against the Wind Orchestrion Roll,1,2025-05-07 07:18 AM,Sargatanas
Agate,1,2025-05-07 07:33 AM,Sargatanas
Agate Ring of Healing,1,2025-05-07 07:29 AM,Lamia
Agate Ring of Slaying,1,2025-05-07 07:29 AM,Lamia
Aged Eye of Fire,1,2025-05-07 07:34 AM,Balmung
Ahriman Vase,1,2025-05-07 06:47 AM,Excalibur
Aitiascope Desk,1,2025-05-07 07:22 AM,Ultros
Aitiascope Lamp,1,2025-05-07 07:22 AM,Ultros
Ala Mhigan Fishing Rod,1,2025-05-07 07:21 AM,Exodus
Ala Mhigan Gown,1,2025-05-07 07:27 AM,Cactuar
Albino Karakul Horn,1,2025-05-07 07:12 AM,Leviathan
Alchemical Charcoal,1,2025-05-07 07:12 AM,Faerie
Aldgoat Horn,1,2025-05-07 07:24 AM,Mateus
Aldgoat Milk,1,2025-05-07 07:22 AM,Leviathan
Aldgoat Skin,1,2025-05-07 07:14 AM,Ultros
Ale Tap,1,2025-05-07 07:31 AM,Lamia
Algae Salt,1,2025-05-07 07:36 AM,Ultros
Allagan Aetherstone - Headgear,1,2025-05-07 07:17 AM,Mateus
Allagan Aetherstone - Leg Gear,1,2025-05-07 07:18 AM,Mateus
Allagan Aetherstone - Weaponry,1,2025-05-07 07:36 AM,Excalibur
Allagan Melon,1,2025-05-07 07:26 AM,Ultros
